0.0,12.853515625,32.130859375,99.9990234375,102.99609375,110.7705078125,117.951171875,126.298828125,156.248046875,163.240234375,171.4794921875,179.73828125,187.654296875,199.994140625,204.1318359375,204.646484375,205.7041015625,206.7158203125,208.6728515625,219.8076171875,230.6416015625,231.2353515625,232.2666015625,233.0908203125,233.958984375,235.4384765625,248.0478515625,258.033203125,258.7138671875,259.869140625,260.49609375,261.12890625,262.1181640625,285.5673828125,286.16015625,287.3125,287.931640625,288.5537109375,289.525390625,306.6591796875,309.7197265625,310.2861328125,311.4462890625,312.056640625,312.671875,313.6767578125,320.751953125,330.2783203125,334.7021484375,335.2666015625,336.44921875,337.1162109375,337.80859375,338.958984375,344.08203125,349.994140625,351.9365234375,357.701171875,360.0322265625,360.59765625,361.7626953125,362.3662109375,363.970703125,369.734375,379.125,384.7900390625,385.3525390625,386.4677734375,386.921875,387.9921875,393.5732421875,399.994140625,400.849609375,403.095703125,413.30078125,429.267578125,449.9990234375,487.423828125,514.896484375,599.9990234375
-65.0,-68.052,-70.006,-71.294,-68.281,-64.239,-61.99,-60.657,-59.707,-58.305,-60.158,-60.288,-58.905,-61.111,-55.661,19.262,-60.75,-71.013,-71.063,-62.699,-56.057,17.822,-59.489,-70.346,-71.364,-70.973,-62.1,-56.265,17.791,-63.874,-70.099,-71.191,-71.308,-56.049,17.794,-63.802,-70.053,-71.163,-71.304,-59.435,-55.892,19.078,-63.981,-70.046,-71.052,-71.144,-68.215,-61.294,-56.089,19.593,-64.69,-70.598,-71.55,-71.606,-69.76,-66.296,-63.838,-59.179,-55.984,19.515,-63.998,-70.097,-71.253,-69.054,-62.328,-56.092,19.602,-62.694,-69.463,-71.608,-70.045,-66.348,-68.358,-69.971,-73.372,-76.03,-77.851,-74.1,-72.202,-71.396
