1000.0078125,1112.7109375,1229.0,1345.7265625,1469.484375,1596.046875,1726.5,1860.0390625,2000.0
-71.946,-72.0,-72.052,-72.1,-72.146,-72.188,-72.228,-72.264,-72.299
