0.0078125,1000.0,1000.03125,1000.078125,1000.15625,1000.2578125,1000.375,1000.515625,1000.875,1001.1484375,1001.46875,1001.8828125,1002.71875,1002.890625,1003.0,1003.03125,1003.078125,1003.09375,1003.1015625,1003.1171875,1003.140625,1003.1953125,1003.3046875,1003.4921875,1003.5625,1003.625,1003.7265625,1003.75,1003.78125,1003.8046875,1003.828125,1003.953125,1004.0546875,1004.46875,1004.78125,1004.8515625,1004.921875,1005.0078125,1005.109375,1005.2265625,1005.3671875,1005.53125,1005.71875,1005.9375,1006.1796875,1006.3203125,1006.46875,1006.6328125,1006.8046875,1006.9921875,1007.1953125,1007.4140625,1007.6484375,1007.8984375,1008.171875,1008.4765625,1008.8203125,1009.203125,1009.640625,1010.734375,1012.421875,1014.296875,1016.265625,1018.4296875,1020.8125,1023.5703125,1026.8515625,1031.0,1031.0234375,1031.0703125,1031.21875,1031.4375,1031.7421875,1032.1328125,1032.6171875,1033.140625,1034.0,1034.0390625,1034.1015625,1034.1953125,1034.328125,1034.5078125,1034.71875,1034.953125,1035.2265625,1035.546875,1035.921875,1036.34375,1036.8203125,1037.359375,1037.953125,1038.609375,1039.3359375,1040.1953125,1041.1328125,1042.140625,1043.21875,1044.375,1045.6015625,1046.8984375,1048.2734375,1049.7265625,1051.25,1052.8515625,1054.53125,1056.28125,1058.109375,1062.0,1062.0546875,1062.15625,1062.3203125,1062.53125,1062.8046875,1063.1484375,1063.5234375,1064.2109375,1064.4140625,1064.5078125,1064.5703125,1064.6328125,1064.6953125,1064.78125,1064.9296875,1064.984375,1065.046875,1065.140625,1065.1640625,1065.1796875,1065.1953125,1065.234375,1065.375,1065.4921875,1065.90625,1066.2421875,1066.34375,1066.4609375,1066.609375,1066.6953125,1066.796875,1066.90625,1067.0234375,1067.15625,1067.3046875,1067.4609375,1067.6328125,1067.8203125,1068.03125,1068.2578125,1068.5078125,1068.78125,1069.0859375,1069.40625,1069.765625,1070.1796875,1070.6640625,1071.25,1071.953125,1072.7890625,1073.7265625,1075.71875,1077.8515625,1080.203125,1082.8984375,1086.4296875,1090.90625,1110.140625,1120.3671875,1129.1953125,1138.2109375,1149.9140625,1162.6171875,1176.7421875,1193.0
-71.946,-71.946,-71.121,-70.399,-69.533,-68.653,-67.809,-66.932,-65.048,-63.796,-62.441,-60.801,-57.625,-56.903,-56.353,-56.983,-57.331,-57.357,-57.348,-57.267,-56.877,-54.419,-42.591,-32.364,-26.567,-16.488,10.655,14.036,15.466,14.793,13.167,0.876,-6.6327,-28.251,-49.397,-53.25,-56.165,-58.778,-61.024,-62.942,-64.661,-66.159,-67.442,-68.558,-69.474,-69.895,-70.272,-70.623,-70.931,-71.211,-71.461,-71.682,-71.875,-72.043,-72.191,-72.325,-72.448,-72.558,-72.662,-72.861,-73.085,-73.263,-73.388,-73.466,-73.5,-73.495,-73.448,-73.357,-72.689,-71.914,-70.379,-68.811,-67.105,-65.262,-63.233,-61.219,-58.084,-58.904,-59.535,-60.128,-60.711,-61.303,-61.843,-62.31,-62.739,-63.146,-63.539,-63.911,-64.269,-64.62,-64.957,-65.285,-65.609,-65.951,-66.284,-66.607,-66.918,-67.22,-67.511,-67.792,-68.064,-68.326,-68.578,-68.82,-69.053,-69.276,-69.489,-69.887,-68.674,-67.49,-66.161,-64.838,-63.415,-61.856,-60.309,-57.617,-56.747,-56.263,-55.834,-54.966,-51.799,-41.345,-30.679,-25.105,-14.123,12.289,15.613,16.637,16.866,15.005,1.1146,-7.4309,-29.685,-52.582,-57.08,-60.419,-63.182,-64.363,-65.504,-66.508,-67.392,-68.215,-68.966,-69.611,-70.188,-70.696,-71.154,-71.542,-71.878,-72.163,-72.406,-72.602,-72.77,-72.918,-73.05,-73.175,-73.296,-73.414,-73.526,-73.707,-73.83,-73.899,-73.917,-73.879,-73.778,-73.195,-72.919,-72.721,-72.556,-72.392,-72.268,-72.179,-72.121
