1000.0078125,1000.09375,1000.2578125,1000.5,1000.8203125,1001.0703125,1001.3671875,1001.765625,1002.6875,1002.8828125,1003.0,1003.03125,1003.0703125,1003.0859375,1003.1015625,1003.125,1003.15625,1003.234375,1003.296875,1003.3984375,1003.609375,1003.6875,1003.7578125,1003.8125,1003.859375,1003.890625,1003.984375,1004.0078125,1004.0390625,1004.0625,1004.0859375,1004.2578125,1004.375,1004.5,1004.8828125,1005.1953125,1005.2734375,1005.3515625,1005.4609375,1005.59375,1005.7578125,1005.8515625,1005.9609375,1006.0703125,1006.1875,1006.3203125,1006.4609375,1006.6171875,1006.78125,1006.96875,1007.171875,1007.34375,1007.53125,1007.7421875,1007.9765625,1008.390625,1009.421875,1009.9765625,1010.578125,1011.1875,1011.7890625,1012.421875,1013.109375,1013.8671875,1014.890625,1016.1484375,1021.7734375,1025.25,1028.5546875,1032.171875,1037.0546875,1042.5390625,1048.609375,1055.1640625,1062.5234375,1070.2421875,1078.25,1086.5390625,1095.0703125,1103.875,1112.96875,1122.359375,1135.6484375,1149.59375,1164.2734375,1179.796875,1196.2421875,1213.7890625,1232.625,1253.0
-69.066,-67.88,-66.621,-65.322,-63.962,-63.037,-62.031,-60.778,-58.003,-57.341,-56.843,-57.313,-57.514,-57.495,-57.378,-56.946,-55.724,-50.274,-47.494,-44.484,-40.239,-38.253,-35.46,-31.729,-25.974,-19.41,17.789,23.576,26.131,25.556,23.792,5.3614,-3.0362,-9.9135,-28.849,-47.328,-50.882,-53.548,-56.18,-58.342,-60.157,-60.928,-61.657,-62.241,-62.743,-63.189,-63.551,-63.85,-64.075,-64.247,-64.358,-64.405,-64.422,-64.407,-64.362,-64.237,-63.854,-63.67,-63.507,-63.385,-63.303,-63.254,-63.234,-63.244,-63.294,-63.391,-63.929,-64.231,-64.484,-64.732,-65.031,-65.332,-65.633,-65.929,-66.234,-66.526,-66.802,-67.062,-67.306,-67.534,-67.746,-67.944,-68.188,-68.406,-68.6,-68.77,-68.918,-69.045,-69.152,-69.242
