1000.0078125,1009.3984375,1032.9375,1109.546875,1118.9765625,1122.71875,1123.4609375,1123.9765625,1125.0703125,1125.703125,1126.921875,1131.0625,1134.75,1185.359375,1195.8125,1199.6875,1200.1796875,1200.6875,1201.78125,1202.390625,1203.6171875,1208.03125,1211.8203125,1274.390625,1287.984375,1292.5625,1293.2578125,1293.7734375,1294.8671875,1295.46875,1296.6953125,1301.140625,1305.25,1391.2109375,1407.3984375,1416.5625,1417.203125,1417.359375,1417.8671875,1418.96875,1419.5703125,1420.796875,1425.4140625,1429.4375,1541.3828125,1568.6796875,1579.1328125,1579.8671875,1580.0390625,1580.5546875,1581.640625,1582.25,1583.4296875,1588.125,1592.234375,1714.0234375,1741.90625,1753.1640625,1753.9921875,1754.1953125,1754.7109375,1755.8046875,1756.421875,1757.625,1762.1015625,1766.25,1890.515625,1918.421875,1929.9765625,1930.8828125,1931.1171875,1931.640625,1932.6953125,1933.203125,1934.109375,1935.2421875,1939.3515625,1942.921875,2000.0
-68.27,-66.69,-64.268,-59.502,-58.619,-57.723,-55.1,5.195,-56.363,-62.982,-65.065,-62.728,-61.864,-59.492,-58.564,-57.483,-54.711,5.1688,-56.309,-62.885,-65.039,-62.654,-61.898,-59.581,-58.574,-57.538,-54.822,5.0109,-56.337,-62.795,-64.972,-62.64,-61.911,-59.757,-58.959,-57.62,-56.83,-54.935,4.9627,-56.228,-62.761,-65.013,-62.636,-62.009,-60.048,-58.945,-57.593,-56.807,-54.888,4.7888,-56.001,-62.669,-64.889,-62.57,-61.959,-60.07,-59.019,-57.716,-56.98,-55.088,4.9104,-56.211,-62.799,-65.02,-62.674,-62.018,-60.085,-59.045,-57.746,-57.021,-55.351,4.8898,-55.178,-61.971,-64.708,-64.853,-62.571,-62.026,-61.396
