0.0,2.5517578125,7.4453125,14.7548828125,24.103515625,47.5,80.283203125,99.9990234375,104.076171875,112.6826171875,121.875,132.837890625,156.4306640625,163.3291015625,171.4423828125,179.8388671875,187.671875,194.384765625,199.994140625,202.1318359375,209.9619140625,212.037109375,212.9052734375,213.3310546875,215.4619140625,216.6650390625,222.880859375,233.6552734375,236.03515625,237.111328125,237.5732421875,239.7041015625,240.90625,247.423828125,251.0029296875,259.2119140625,261.7724609375,262.8994140625,263.3701171875,265.5029296875,266.7080078125,271.0029296875,274.2705078125,278.91796875,289.98046875,293.236328125,294.544921875,295.0458984375,297.1767578125,298.390625,303.19921875,313.2109375,315.611328125,320.8427734375,328.51953125,331.0908203125,333.08984375,334.3125,334.9130859375,335.4853515625,337.625,338.8828125,344.2412109375,358.25,365.9677734375,367.2138671875,367.7060546875,369.8232421875,370.95703125,376.1767578125,385.435546875,388.2490234375,394.42578125,399.994140625,401.7119140625,405.392578125,410.9130859375,417.9150390625,432.1064453125,449.9990234375,519.845703125,599.9990234375
-64.998,-69.72,-73.978,-77.828,-81.047,-85.327,-87.415,-87.784,-82.694,-77.104,-73.542,-71.296,-69.47,-67.456,-69.741,-69.82,-67.957,-70.174,-70.914,-67.086,-59.446,-54.081,-40.703,3.793,-73.959,-83.686,-70.78,-60.094,-55.226,-42.167,3.7116,-73.867,-83.61,-70.563,-66.69,-60.163,-55.396,-42.464,3.6546,-73.889,-83.623,-74.565,-70.08,-66.41,-60.445,-55.94,-43.409,3.4829,-73.89,-83.641,-73.893,-62.154,-61.53,-63.91,-62.548,-61.182,-58.127,-53.386,-45.535,3.5247,-73.901,-83.606,-76.258,-65.987,-55.25,-43.03,3.4815,-73.948,-84.195,-75.142,-65.989,-64.744,-67.432,-67.707,-72.89,-77.961,-82.75,-86.927,-92.164,-95.513,-89.49,-87.766
