0.0078125,100.0,100.0078125,232.078125,367.875,596.828125,722.625,848.4140625,974.2109375,1100.0,1100.0078125,1100.015625,1137.03125,1169.953125,1207.0,1244.7265625,1283.9375,1322.5234375,1361.2578125,1400.0,1400.0078125,1500.0
2.8077,2.802,-21.856,-23.194,-24.553,-26.805,-28.021,-29.224,-30.412,-31.586,-60.74,-60.742,-57.617,-54.876,-51.823,-48.749,-45.597,-42.534,-39.497,-36.499,2.4333,2.4284
