0.0078125,0.015625,0.0234375,0.03125,0.046875,0.0546875,0.0703125,0.078125,0.09375,0.1015625,0.1171875,0.125,0.140625,0.1484375,0.1640625,0.171875,0.1875,0.1953125,0.2109375,0.21875,0.234375,0.2421875,0.2578125,0.265625,0.28125,0.2890625,0.3046875,0.328125,0.3515625,0.375,0.390625,0.40625,0.4296875,0.4453125,0.4609375,0.484375,0.5,0.515625,0.53125,0.546875,0.5625,0.578125,0.59375,0.609375,0.625,0.640625,0.671875,0.703125,0.734375,0.75,0.7734375,0.8046875,0.84375,0.8828125,0.921875,0.953125,0.9921875,1.03125,1.0703125,1.109375,1.15625,1.1953125,1.2421875,1.2890625,1.3359375,1.3828125,1.4375,1.4921875,1.546875,1.6015625,1.6640625,1.7265625,1.7890625,1.8515625,1.921875,1.9921875,2.0703125,2.1484375,2.234375,2.421875,2.640625,2.8984375,3.2109375,3.8359375,7.75,15.8359375,700.0
0.0,0.017993,0.017993,0.017799,0.017419,0.017234,0.016873,0.016698,0.016354,0.016187,0.015861,0.015701,0.015391,0.01524,0.014944,0.0148,0.014519,0.014382,0.014115,0.013985,0.013731,0.013607,0.013365,0.013247,0.013017,0.012905,0.012687,0.012372,0.012073,0.011788,0.011607,0.011431,0.011177,0.011016,0.010859,0.010634,0.01049,0.010351,0.010216,0.010086,0.0099602,0.0098384,0.0097207,0.0096068,0.0094967,0.0093902,0.0091877,0.0089983,0.0088212,0.008737,0.0086159,0.0084636,0.0082871,0.0081248,0.0079755,0.0078649,0.0077366,0.0076187,0.0075104,0.0074108,0.0073018,0.0072191,0.0071286,0.0070469,0.006973,0.0069063,0.0068366,0.0067748,0.0067198,0.0066711,0.0066221,0.0065794,0.0065422,0.0065097,0.0064782,0.0064513,0.006426,0.0064047,0.0063853,0.0063541,0.0063315,0.0063166,0.0063081,0.0063044,0.0063135,0.0063151,0.0063151
