0.0,0.0078125,6.28125,15.8203125,99.9921875,100.0,102.6953125,106.03125,109.3671875,112.8515625,116.4609375,120.2421875,124.2109375,126.2734375,128.390625,130.5390625,132.75,135.0234375,137.359375,139.7734375,142.2578125,144.828125,147.4765625,150.2109375,153.046875,155.984375,159.0390625,162.21875,165.5234375,168.96875,172.578125,175.2109375,177.9375,180.7578125,183.6796875,186.7109375,189.8671875,193.15625,196.5859375,200.1484375,203.8828125,207.796875,211.921875,216.2578125,220.8515625,225.7265625,230.921875,235.78125,240.953125,252.4453125,265.8359375,281.9453125,300.40625,324.4375,412.96875,600.0,600.0078125,601.859375,603.2890625,604.84375,606.5390625,608.4140625,609.421875,610.484375,611.6171875,612.8203125,614.109375,615.5,617.0078125,618.6484375,621.4921875,624.8671875,628.984375,634.3125,648.6875,699.9921875
0.0,0.90699,0.41772,0.2057,0.15116,0.0,78.798,164.05,239.18,308.16,370.64,427.55,479.14,503.04,525.71,546.93,567.03,586.03,603.92,620.81,636.66,651.56,665.47,678.44,690.55,701.79,712.23,721.89,730.77,738.91,746.38,751.22,755.75,759.97,763.89,767.52,770.88,773.99,776.84,779.43,781.8,783.95,785.89,787.63,789.19,790.58,791.79,792.74,793.56,794.92,795.9,796.59,797.0,797.24,797.39,797.4,65.486,48.099,37.951,29.338,22.166,16.268,13.78,11.572,9.6108,7.8951,6.4006,5.11,4.01,3.0884,1.9814,1.1952,0.67751,0.36812,0.17102,0.15116
