0.0078125,8.3671875,12.765625,17.890625,28.015625,39.1484375,50.96875,65.25,81.25,100.0,100.0078125,101.8984375,102.8515625,103.9375,105.90625,106.890625,108.2265625,109.78125,111.15625,113.1953125,115.2421875,116.609375,117.984375,119.6953125,121.703125,123.1015625,124.4921875,128.2265625,133.4453125,143.3984375,1600.0,1600.0078125,1650.0,1650.0078125,1654.046875,1658.6796875,1663.2265625,1667.90625,1672.6484375,1678.203125,1683.765625,1689.328125,1695.3984375,1701.8125,1708.46875,1715.5078125,1722.296875,1730.6640625,1739.921875,1750.0
35.907,30.341,27.88,25.366,21.342,18.043,15.493,13.346,11.765,10.617,216.93,672.72,827.51,961.05,1121.8,1175.0,1227.4,1269.0,1293.4,1316.3,1329.4,1334.9,1338.7,1341.8,1344.0,1344.9,1345.6,1346.4,1346.8,1346.9,1346.9,1167.0,1166.9,66.984,60.823,54.558,49.155,44.253,39.888,35.463,31.665,28.412,25.394,22.705,20.384,18.351,16.732,15.115,13.716,12.549
