0.0,1000.0000000058302,1003.9916666725477,1004.5083333392209,1005.9250000059056,1006.7833333392499,1008.758333339275,1019.3166666727428,1252.99166666947
-65.0,-71.069,-56.243,30.953,-59.052,-67.826,-71.103,-70.567,-71.608
