0.0,1000.0000000058302,1002.8583453392013,1003.3666786725411,1004.7416786725586,1005.5000120059016,1006.9083453392528,1009.4250120059515,1030.991678672702,1034.10001200599,1034.6333453393156,1035.9250120059635,1037.3666786726092,1038.5500120059253,1040.3666786725655,1061.9916786722508,1065.2416786722035,1065.8416786721948,1067.2500120055076,1068.2583453388263,1070.175012005465,1072.175012005436,1123.1750120046938,1192.9916786703445
-65.0,-71.994,-54.426,32.841,-56.46,-66.628,-72.001,-73.604,-72.911,-55.322,32.574,-53.895,-69.809,-72.572,-73.606,-73.43,-57.281,32.426,-57.699,-68.371,-72.992,-73.675,-75.451,-75.972
