0.998046875,16.998046875,36.998046875,99.998046875,115.998046875,136.998046875,163.998046875,178.998046875,188.998046875,199.998046875,212.998046875,213.998046875,214.998046875,215.998046875,217.998046875,218.998046875,219.998046875,221.998046875,225.998046875,249.998046875,271.998046875,272.998046875,273.998046875,274.998046875,275.998046875,276.998046875,277.998046875,279.998046875,282.998046875,289.998046875,313.998046875,329.998046875,330.998046875,331.998046875,332.998046875,333.998046875,334.998046875,336.998046875,339.998046875,343.998046875,349.998046875,363.998046875,379.998046875,385.998046875,386.998046875,387.998046875,389.998046875,390.998046875,391.998046875,393.998046875,399.998046875,405.998046875,416.998046875,510.998046875,599.998046875
-65.167,-66.71,-67.718,-68.548,-65.164,-62.972,-61.381,-61.804,-61.332,-62.044,-58.5,-58.113,-47.292,4.4305,-64.58,-70.321,-72.516,-73.849,-73.531,-64.233,-58.02,-43.357,2.7801,-48.888,-65.901,-70.73,-72.637,-73.796,-73.643,-71.325,-61.133,-58.0,-44.331,5.5167,-46.845,-65.329,-70.354,-73.104,-73.624,-73.236,-71.476,-64.279,-60.617,-58.216,-47.939,5.8401,-65.053,-70.726,-72.944,-74.412,-73.866,-74.739,-74.581,-69.507,-68.908
