0.0,1000.0000000058302,1002.9916786725363,1006.5500120059149,1010.9916786726382,1013.5916786726713,1014.0916786726776,1015.141678672691,1016.1750120060375,1017.68334533939,1021.9916786727782,1024.9916786727892,1027.4000120060875,1032.6500120060111,1067.7416786721672,1132.9916786712176
-65.0,-71.662,-58.107,-64.581,-67.893,-55.939,32.086,-72.152,-82.222,-82.31,-80.132,-67.743,-72.387,-73.927,-72.172,-71.783
