0.0078125,20.0,20.0546875,20.0703125,20.078125,20.0859375,20.1015625,20.109375,20.171875,20.1875,20.1953125,20.2109375,20.2265625,20.234375,20.2421875,20.2734375,20.3515625,20.3671875,20.375,20.40625,20.4140625,20.421875,20.4375,20.4453125,20.453125,20.484375,20.4921875,20.5,20.5078125,20.5390625,20.5546875,20.5625,20.578125,20.609375,20.6171875,20.625,20.6328125,20.6640625,20.671875,20.6796875,20.6875,20.71875,20.734375,20.7421875,20.75,20.765625,20.78125,20.7890625,20.8046875,20.8125,20.8203125,20.828125,20.8359375,20.8515625,20.8671875,20.875,20.8984375,20.921875,20.9375,20.9453125,20.953125,20.9609375,20.96875,20.9765625,21.0,21.0078125,21.0390625,21.0546875,21.0625,21.1015625,21.140625,21.1484375,21.1796875,21.1875,21.1953125,21.2421875,21.265625,21.2890625,21.3125,21.3359375,21.3515625,21.3984375,21.421875,21.5078125,21.6484375,21.7265625,22.0234375,22.625,70.0,70.0078125,70.0234375,70.03125,70.0390625,70.0625,70.0703125,70.1015625,70.1171875,70.1484375,70.1875,70.21875,70.25,100.0
-0.0030338,-7.0602e-06,-53.831,-56.34,-55.26,-56.466,-53.299,-53.163,-39.628,-37.731,-37.731,-33.017,-31.322,-31.322,-28.983,-24.902,-17.311,-16.318,-16.318,-13.554,-13.052,-13.052,-11.66,-11.244,-11.244,-9.0646,-9.0383,-8.7147,-8.7147,-7.045,-6.7436,-6.7436,-5.9441,-5.0178,-5.0168,-4.8347,-4.8347,-3.9022,-3.8855,-3.7445,-3.7445,-3.0233,-2.8875,-2.8875,-2.6076,-2.428,-2.3356,-2.3356,-2.0382,-1.9651,-1.9581,-1.8923,-1.8923,-1.6669,-1.5901,-1.5901,-1.3877,-1.3011,-1.1327,-1.13,-1.0924,-1.0924,-0.98459,-0.98197,-0.88947,-0.88947,-0.7352,-0.70074,-0.70074,-0.56715,-0.50147,-0.45339,-0.40724,-0.40724,-0.36712,-0.32022,-0.26961,-0.25984,-0.21917,-0.21087,-0.185,-0.1602,-0.13582,-0.093356,-0.049926,-0.035503,-0.0098472,-0.00073232,-2.1254e-06,-5.4654,-7.3883,-6.9474,-6.9474,-2.7664,-2.7249,-0.86189,-0.49001,-0.15407,-0.043491,-0.013712,-0.0042861,-7.1024e-06
