0.0,1000.0000000058302,1000.1750000058324,1000.4916666725031,1000.6166666725047,1000.8000000058404,1001.1666666725117,1001.6750000058515,1002.2833333391926,1003.0333333392022,1005.1583333392292,1008.8000000059423,1013.991666672675,1020.6750000060935,1029.0500000060622,1047.1416666724656,1073.7750000054114,1250.9916666694992
-65.0,-71.84,-70.378,-68.484,-68.998,-69.332,-69.714,-70.037,-70.29,-70.499,-70.836,-71.142,-71.397,-71.599,-71.754,-71.92,-72.001,-72.08
