0.0,1.408203125,7.78125,15.068359375,23.703125,44.3359375,76.822265625,99.998046875,100.884765625,105.158203125,110.939453125,117.677734375,132.41015625,156.19921875,162.412109375,169.703125,178.3046875,187.259765625,193.943359375,199.994140625,201.056640625,208.791015625,210.46484375,211.873046875,213.720703125,216.2109375,236.76171875,246.271484375,250.701171875,256.48046875,269.29296875,299.998046875,306.455078125,312.619140625,319.427734375,328.3671875,336.4765625,343.78125,349.994140625,350.890625,356.53125,362.341796875,370.5546875,379.34765625,386.677734375,393.796875,399.9921875,400.544921875,402.677734375,406.484375,411.072265625,419.548828125,431.033203125,449.998046875,463.55078125,501.529296875,599.998046875
-65.042,-69.417,-76.093,-80.983,-84.667,-88.824,-90.605,-90.907,-87.214,-82.244,-77.72,-74.176,-70.034,-67.401,-64.438,-67.345,-67.774,-65.025,-68.135,-69.416,-64.674,-54.386,-47.905,29.496,6.341,-4.1613,-38.463,-68.82,-74.497,-77.726,-78.82,-75.605,-74.271,-69.477,-74.529,-74.135,-68.746,-73.866,-75.133,-73.069,-71.287,-65.981,-71.133,-70.565,-65.387,-70.75,-72.257,-77.589,-82.615,-88.324,-92.829,-97.468,-100.16,-101.52,-98.946,-96.549,-95.244
