1000.0078125,1010.0390625,1015.515625,1039.703125,1040.765625,1042.5234375,1048.1015625,1068.46875,1070.671875,1120.875,1151.4453125,1179.203125,1180.375,1186.9296875,1206.2890625,1235.6640625,1257.421875,1269.03125,1280.546875,1286.9375,1291.21875,1312.0078125,1321.234375,1337.2421875,1339.515625,1357.2109375,1360.1640625,1372.8828125,1373.578125,1375.765625,1376.4609375,1415.5,1430.546875,1436.484375,1443.765625,1444.453125,1459.8359375,1463.71875,1472.7265625,1477.203125,1484.4375,1487.3359375,1497.40625,1501.0234375,1509.390625,1518.1875,1519.0234375,1533.015625,1541.4375,1556.4296875,1567.4609375,1569.21875,1572.8203125,1576.859375,1580.296875,1587.0859375,1612.171875,1616.5,1622.359375,1632.078125,1637.1796875,1641.453125,1656.5859375,1657.2734375,1676.953125,1684.0859375,1688.4453125,1696.46875,1699.484375,1699.890625,1705.2109375,1720.859375,1723.0703125,1734.515625,1739.7265625,1746.453125,1767.09375,1797.8359375,1798.5078125,1807.625,1813.03125,1813.0859375,1816.390625,1821.1484375,1823.578125,1831.0,1831.8046875,1841.90625,1848.0234375,1855.7265625,1856.40625,1875.203125,1880.6328125,1881.3359375,1886.1015625,1895.6796875,1906.390625,1910.2265625,1917.8203125,1918.5078125,1920.0390625,1925.9609375,1926.6484375,1945.6484375,1950.25,1978.78125,1986.1171875,1995.390625,2000.0
-69.34,-69.347,-69.347,-69.363,-69.362,-69.366,-69.369,-69.379,-69.378,-69.407,-69.42,-69.436,-69.439,-69.438,-69.451,-69.461,-69.475,-69.476,-69.485,-69.485,-69.49,-69.498,-69.505,-69.51,-69.508,-69.518,-69.517,-69.524,-69.527,-69.526,-69.528,-69.54,-69.551,-69.549,-69.553,-69.555,-69.559,-69.558,-69.565,-69.565,-69.57,-69.568,-69.573,-69.572,-69.579,-69.58,-69.583,-69.589,-69.589,-69.597,-69.598,-69.601,-69.6,-69.604,-69.602,-69.606,-69.61,-69.615,-69.614,-69.621,-69.621,-69.625,-69.629,-69.631,-69.633,-69.637,-69.637,-69.64,-69.64,-69.637,-69.642,-69.643,-69.647,-69.651,-69.648,-69.656,-69.658,-69.666,-69.664,-69.67,-69.67,-69.668,-69.672,-69.672,-69.675,-69.674,-69.676,-69.678,-69.677,-69.68,-69.682,-69.684,-69.686,-69.689,-69.688,-69.694,-69.695,-69.693,-69.695,-69.698,-69.695,-69.698,-69.7,-69.703,-69.707,-69.71,-69.714,-69.714,-69.716
