1000.0,1003.0,1003.5234375,1004.46875,1005.703125,1007.7109375,1008.921875,1011.328125,1017.3515625,1019.3671875,1020.875,1027.0,1027.6171875,1030.0,1030.5234375,1032.1015625,1054.0,1057.0,1057.7890625,1062.5625,1067.7421875,1074.7265625,1088.3203125,1181.0
-69.414,-35.738,-41.401,-42.435,-42.282,-39.007,-32.139,42.849,-30.718,-69.515,-76.528,-76.758,-68.679,-65.796,-73.661,-76.328,-75.282,-43.493,-50.8,-60.355,-65.186,-67.78,-68.848,-69.067
