0.0,16.90625,40.625,99.984375,124.546875,163.171875,188.1875,199.984375,224.265625,226.0,226.265625,226.796875,228.03125,228.578125,229.59375,231.21875,238.625,248.3125,282.265625,284.84375,285.265625,285.84375,287.1875,288.078125,288.859375,290.03125,297.53125,312.96875,330.390625,339.953125,340.734375,342.03125,342.75,344.21875,364.015625,379.640625,388.625,399.984375,407.90625,419.78125,449.984375,495.546875,599.984375
-65.001,-67.474,-69.599,-71.997,-67.22,-62.922,-62.025,-62.541,-56.119,-54.962,-52.279,25.897,-57.893,-67.324,-71.348,-71.821,-67.529,-64.204,-56.435,-55.21,-53.266,25.79,-61.218,-69.959,-71.605,-71.872,-67.607,-61.676,-59.062,-55.027,25.969,-59.847,-69.054,-72.131,-63.049,-60.586,-57.789,-56.98,-60.923,-64.872,-70.94,-73.07,-73.052
