0.0078125,20.0,20.0703125,20.125,20.171875,20.25,20.421875,20.5390625,20.6796875,20.875,20.9921875,21.125,21.234375,21.359375,21.5703125,21.703125,21.8515625,21.953125,22.1484375,22.375,22.8515625,23.5,70.0,70.0234375,70.09375,70.1484375,70.2265625,100.0
-0.0010974,-3.1085e-06,-182.31,-209.7,-199.77,-152.36,-86.567,-59.27,-36.792,-19.017,-12.806,-8.0642,-5.5297,-3.7313,-1.929,-1.2893,-0.80467,-0.58173,-0.32316,-0.16108,-0.038284,-0.0063688,-0.0012607,-6.7705,-0.77874,-0.088571,-0.005457,-3.2004e-06
