0.0078125,1000.0,1000.0859375,1000.234375,1000.4375,1000.6953125,1001.015625,1001.3984375,1002.6328125,1002.765625,1002.8203125,1002.96875,1003.09375,1003.15625,1003.2109375,1003.2734375,1003.2890625,1003.3125,1003.3515625,1003.484375,1003.5625,1003.6875,1004.0234375,1004.15625,1004.265625,1004.4453125,1004.5546875,1004.6171875,1004.6953125,1004.7890625,1004.90625,1005.0546875,1005.2421875,1005.3515625,1005.46875,1005.6015625,1005.7421875,1005.953125,1006.1796875,1006.4375,1006.7265625,1006.96875,1007.2421875,1008.6171875,1009.3515625,1009.7578125,1010.1640625,1010.578125,1011.0,1011.0859375,1011.2265625,1011.4140625,1011.65625,1011.9140625,1012.2265625,1013.265625,1013.390625,1013.4609375,1013.5078125,1013.5390625,1013.734375,1013.7890625,1013.8359375,1013.8984375,1013.9375,1013.984375,1014.109375,1014.2109375,1014.3359375,1014.6328125,1014.7421875,1014.84375,1015.015625,1015.125,1015.1875,1015.265625,1015.359375,1015.4765625,1015.625,1015.8125,1015.921875,1016.0390625,1016.1640625,1016.3046875,1016.5,1016.71875,1016.9609375,1017.2265625,1017.4609375,1017.7265625,1019.2109375,1019.640625,1020.046875,1020.5234375,1021.0,1021.4921875,1022.0,1022.0546875,1022.1328125,1022.359375,1022.6640625,1023.0625,1023.3359375,1023.6484375,1024.0078125,1024.7421875,1025.0,1025.078125,1025.1171875,1025.1328125,1025.1484375,1025.1875,1025.2890625,1025.4609375,1025.5390625,1025.59375,1025.6640625,1025.703125,1025.75,1025.875,1025.96875,1026.0859375,1026.4609375,1026.5625,1026.7421875,1026.8515625,1026.921875,1027.0,1027.1015625,1027.21875,1027.375,1027.5703125,1027.6875,1027.8125,1027.9453125,1028.09375,1028.2890625,1028.5078125,1028.7421875,1029.0078125,1029.28125,1029.59375,1030.7109375,1031.1796875,1031.5859375,1031.9765625,1032.5,1033.0390625,1033.609375,1034.2109375,1035.15625,1036.2890625,1037.3515625,1041.453125,1043.0,1044.53125,1046.109375,1047.7265625,1049.390625,1051.109375,1053.1796875,1055.34375,1057.6015625,1059.96875,1062.4453125,1065.0390625,1067.7578125,1070.609375,1075.765625,1081.3984375,1087.5703125,1094.40625,1101.8671875,1110.390625,1120.3359375,1133.0
-77.22,-77.22,-75.387,-73.333,-71.191,-68.966,-66.608,-64.126,-57.045,-55.961,-54.856,-43.154,-36.09,-28.736,-10.649,32.278,36.782,38.285,34.778,14.11,6.0855,-2.2105,-19.27,-27.408,-36.781,-57.032,-64.409,-66.708,-68.575,-70.019,-71.184,-72.125,-72.869,-73.168,-73.414,-73.623,-73.781,-73.924,-73.984,-73.966,-73.867,-73.74,-73.564,-72.525,-72.048,-71.833,-71.656,-71.515,-71.409,-69.571,-67.636,-65.697,-63.697,-61.91,-60.023,-54.552,-53.717,-53.016,-52.022,-50.253,-34.406,-26.974,-11.697,29.59,37.751,34.542,15.669,4.8065,-4.0624,-20.692,-27.854,-36.913,-56.785,-64.48,-66.868,-68.794,-70.275,-71.464,-72.422,-73.179,-73.484,-73.736,-73.94,-74.108,-74.256,-74.334,-74.341,-74.279,-74.181,-74.036,-73.048,-72.799,-72.599,-72.412,-72.276,-72.186,-72.142,-70.865,-69.605,-67.018,-64.516,-61.975,-60.491,-58.956,-57.337,-54.206,-52.874,-53.963,-54.146,-54.138,-54.05,-52.985,-45.5,-36.349,-28.286,-12.804,28.504,35.342,32.0,13.698,3.6506,-4.9773,-27.962,-37.048,-57.23,-64.546,-67.104,-68.942,-70.493,-71.658,-72.667,-73.467,-73.803,-74.082,-74.31,-74.5,-74.67,-74.778,-74.823,-74.808,-74.743,-74.627,-74.1,-73.9,-73.756,-73.646,-73.547,-73.498,-73.5,-73.552,-73.714,-73.995,-74.305,-75.565,-76.0,-76.398,-76.775,-77.127,-77.456,-77.764,-78.097,-78.405,-78.687,-78.947,-79.183,-79.396,-79.588,-79.758,-80.0,-80.187,-80.319,-80.401,-80.433,-80.42,-80.361,-80.249
