0.0,1000.0000000058302,1000.8666666725079,1002.991666672535,1003.2833333392053,1003.4333333392073,1003.8166666725455,1005.0083333392273,1006.1166666725748,1013.4750000060018,1089.2916666718522,1252.99166666947
-65.0,-70.511,-64.534,-57.232,-58.911,-56.22,35.593,-61.647,-70.36,-68.673,-70.439,-71.0
