0.0,41.79296875,99.9990234375,163.095703125,199.994140625,259.0390625,259.947265625,260.130859375,260.458984375,261.5791015625,262.513671875,272.6904296875,313.5302734375,349.9951171875,353.2763671875,353.7509765625,354.2060546875,355.3388671875,355.6865234375,356.44921875,364.087890625,387.9267578125,399.994140625,427.8310546875,461.7783203125,511.4287109375,599.9990234375
-65.0,-67.535,-69.26,-64.926,-64.218,-56.83,-56.044,-51.392,29.903,-59.828,-69.188,-66.378,-61.037,-57.667,-56.635,-55.45,29.968,-60.456,-67.321,-69.338,-66.344,-63.45,-62.799,-66.491,-68.845,-69.997,-70.618
