1000.0078125,1000.0390625,1000.0859375,1000.1640625,1000.265625,1000.5859375,1001.0859375,1002.5625,1003.0,1003.0234375,1003.0546875,1003.1015625,1003.15625,1003.1875,1003.2109375,1003.2578125,1003.3046875,1003.3671875,1003.453125,1003.6328125,1003.6953125,1003.75,1003.8359375,1003.859375,1003.8828125,1003.90625,1003.9296875,1004.125,1004.296875,1004.75,1005.140625,1005.2890625,1005.375,1005.46875,1005.578125,1005.703125,1005.84375,1006.0,1006.171875,1006.3515625,1006.546875,1006.765625,1006.9921875,1007.2421875,1007.5078125,1007.8046875,1008.125,1008.4765625,1008.859375,1009.296875,1009.7265625,1010.2109375,1010.78125,1011.484375,1015.9609375,1022.734375,1026.46875,1030.2265625,1034.3671875,1043.515625,1054.921875,1068.21875,1082.859375,1098.546875,1115.390625,1133.5,1153.0859375,1174.2890625,1197.625,1223.5859375,1253.0
-70.526,-69.93,-69.406,-68.796,-68.172,-66.588,-64.456,-58.616,-56.734,-57.223,-57.514,-57.728,-57.834,-57.846,-57.829,-57.687,-57.039,-54.155,-44.426,-33.974,-27.708,-15.398,21.604,25.92,27.102,26.469,24.843,6.4344,-4.0068,-24.9,-44.576,-49.759,-51.878,-53.715,-55.45,-57.077,-58.592,-59.987,-61.258,-62.358,-63.347,-64.253,-65.016,-65.694,-66.267,-66.767,-67.18,-67.518,-67.785,-67.997,-68.137,-68.24,-68.315,-68.367,-68.533,-68.889,-69.063,-69.212,-69.351,-69.597,-69.837,-70.065,-70.271,-70.451,-70.605,-70.736,-70.845,-70.933,-71.002,-71.054,-71.09
