0.96875,42.96875,99.96875,122.96875,162.96875,199.96875,253.96875,255.96875,256.96875,257.96875,258.96875,259.96875,260.96875,266.96875,273.96875,313.96875,329.96875,345.96875,346.96875,347.96875,348.96875,349.96875,350.96875,363.96875,387.96875,399.96875,426.96875,460.96875,509.96875,599.96875
-65.164,-67.826,-69.556,-67.311,-64.704,-64.002,-56.711,-55.533,20.552,-51.354,-68.163,-70.779,-71.059,-68.06,-66.487,-60.376,-59.198,-56.155,-54.6,-2.2961,-58.655,-69.023,-70.845,-65.981,-62.556,-61.922,-66.181,-68.95,-70.22,-70.843
