0.0078125,100.0,100.0078125,100.0234375,103.640625,109.828125,115.234375,120.640625,126.046875,131.453125,136.359375,139.59375,144.4375,149.28125,154.1875,159.1015625,163.9375,169.0859375,174.625,179.84375,185.1484375,190.4453125,195.9921875,201.796875,206.90625,211.6875,216.84375,222.0,227.15625,232.3203125,238.6171875,244.0546875,249.703125,255.359375,261.1796875,267.2421875,273.6328125,279.7890625,286.265625,292.7734375,299.3125,305.8828125,312.2109375,318.5625,326.7421875,333.6484375,340.7578125,347.9609375,355.265625,362.6875,370.5546875,378.7578125,385.703125,392.5,400.2578125,408.1328125,416.125,424.25,432.515625,440.8203125,449.3671875,458.1015625,466.4609375,475.015625,484.1328125,492.1875,501.5546875,511.140625,520.9921875,531.1328125,549.40625,569.109375,587.453125,601.484375,621.375,642.125,663.8359375,687.328125,706.953125,729.1328125,781.7890625,786.1484375,813.25,843.2265625,875.234375,930.3203125,1023.015625,1052.765625,1078.859375,1099.6640625,1227.390625,1253.96875,1279.5390625,1308.609375,1336.7265625,1375.9296875,1524.46875,1568.5703125,1607.1328125,1642.5234375,1844.0703125,1898.3828125,1948.4609375,2100.0,2100.0078125,2130.0
2.4051,2.3308,-34.991,-34.974,-37.924,-42.664,-46.737,-50.742,-54.678,-58.546,-62.002,-64.206,-67.457,-70.639,-73.792,-76.879,-79.848,-82.937,-86.193,-89.19,-92.161,-95.054,-98.002,-101.0,-103.59,-105.95,-108.44,-110.86,-113.22,-115.52,-118.26,-120.57,-122.9,-125.17,-127.43,-129.71,-132.06,-134.26,-136.5,-138.68,-140.8,-142.86,-144.77,-146.62,-148.93,-150.81,-152.69,-154.53,-156.32,-158.08,-159.89,-161.69,-163.16,-164.54,-166.06,-167.54,-168.98,-170.39,-171.76,-173.09,-174.4,-175.68,-176.86,-178.02,-179.21,-180.21,-181.31,-182.38,-183.43,-184.46,-186.2,-187.94,-189.45,-190.44,-191.71,-192.89,-193.98,-195.02,-195.82,-196.67,-198.55,-198.66,-199.32,-199.94,-200.52,-201.43,-202.57,-202.98,-203.37,-203.6,-204.95,-205.12,-205.24,-205.32,-205.32,-205.2,-204.93,-204.88,-204.87,-204.92,-205.38,-205.45,-205.45,-205.75,13.716,13.581
