0.0,99.9375,100.0,149.9375,150.0,150.875,154.75,156.375,159.5,160.9375,161.75,162.625,166.1875,167.125,168.0,169.375,172.0,173.25,174.5,177.125,178.5,179.875,182.9375,184.5625,185.5,186.5,190.25,192.0,193.75,197.6875,198.8125,199.9375,200.0,299.9375,300.0,300.875,301.8125,303.8125,304.6875,305.5,306.3125,307.1875,309.5625,310.3125,311.0,311.8125,312.6875,313.5625,315.375,316.1875,317.0625,317.9375,318.625,319.3125,322.0,323.25,324.5,327.125,328.5,329.875,332.1875,333.0,333.8125,334.625,335.625,336.625,337.5625,339.8125,340.9375,342.0,343.125,344.1875,346.5,347.5625,348.75,349.9375,350.0,351.4375,354.25,355.4375,356.125,356.8125,359.5625,360.1875,360.75,361.625,362.5,363.4375,365.5,366.375,367.375,368.3125,369.4375,372.0,373.25,374.5,377.125,378.5,379.875,382.1875,383.0625,384.0,384.9375,385.75,386.625,387.5,390.1875,391.0625,391.9375,392.8125,393.6875,396.625,397.6875,398.8125,399.9375,400.0,449.9375,450.0,499.9375,599.9375
0.0,0.0,0.048866,0.048866,0.052174,0.052703,0.049175,0.051897,0.065127,0.068037,0.067257,0.064335,0.042046,0.038089,0.03637,0.037365,0.044883,0.047008,0.047028,0.044354,0.045182,0.04895,0.061752,0.06455,0.063584,0.060518,0.040921,0.035195,0.034366,0.039288,0.038445,0.035802,0.097733,0.097733,0.10435,0.10541,0.10433,0.099093,0.098323,0.099699,0.10341,0.10979,0.13069,0.13476,0.13609,0.13424,0.1281,0.11843,0.093783,0.084092,0.076574,0.072855,0.072639,0.074479,0.089767,0.094015,0.094055,0.088708,0.090365,0.0979,0.11792,0.1239,0.12783,0.12909,0.12662,0.12001,0.11099,0.086062,0.076207,0.070389,0.068289,0.069581,0.076821,0.078544,0.07708,0.071604,0.10435,0.10499,0.098461,0.099511,0.10235,0.1068,0.13069,0.13425,0.1359,0.135,0.12975,0.11998,0.092166,0.08219,0.074792,0.072457,0.074994,0.089767,0.094015,0.094055,0.088708,0.090365,0.0979,0.11792,0.12429,0.12838,0.1288,0.126,0.12001,0.11165,0.082418,0.075332,0.070627,0.068472,0.068644,0.077138,0.078575,0.076889,0.071604,-0.016289,-0.016289,-0.0059496,-3.7208e-06,0.0
