0.0078125,100.0,100.046875,100.078125,100.1015625,100.125,100.1484375,100.171875,100.203125,100.2734375,1600.0,1600.0078125,1600.171875,1600.265625,1600.375,1600.5,1600.6640625,1601.171875,1650.0,1650.015625,1750.0
-1.2578e-10,-6.1528e-11,-55.099,-70.125,-73.798,-75.179,-75.693,-75.883,-75.965,-75.994,-75.995,-104.94,-104.55,-104.42,-104.33,-104.26,-104.22,-104.19,-104.19,-1.2931e-05,-6.1528e-11
