0.998046875,18.998046875,40.998046875,99.998046875,104.998046875,119.998046875,161.998046875,178.998046875,186.998046875,199.998046875,201.998046875,210.998046875,211.998046875,219.998046875,224.998046875,225.998046875,226.998046875,227.998046875,228.998046875,245.998046875,269.998046875,273.998046875,275.998046875,276.998046875,277.998046875,278.998046875,279.998046875,296.998046875,305.998046875,312.998046875,319.998046875,328.998046875,336.998046875,349.998046875,356.998046875,363.998046875,369.998046875,379.998046875,382.998046875,383.998046875,384.998046875,385.998046875,386.998046875,387.998046875,399.998046875,401.998046875,407.998046875,415.998046875,425.998046875,449.998046875,599.998046875
-65.307,-68.065,-70.064,-72.156,-69.966,-66.837,-62.08,-62.286,-61.378,-62.282,-60.737,-57.895,-56.974,-55.794,-53.186,-25.997,-27.062,-57.175,-58.769,-58.945,-55.486,-54.17,-51.714,-0.11261,-52.612,-58.49,-59.036,-60.728,-60.283,-58.417,-59.499,-59.207,-57.257,-58.809,-57.536,-55.155,-55.927,-55.043,-53.492,-52.093,20.431,-44.064,-57.952,-58.908,-62.644,-65.254,-68.585,-71.499,-73.954,-77.094,-73.971
