0.0078125,0.015625,4.484375,100.0078125,100.03125,100.0390625,600.0078125,600.015625,600.3203125,600.4921875,600.671875,600.8671875,601.0703125,601.2890625,601.5234375,601.828125,602.171875,602.5625,603.0078125,603.515625,604.1328125,604.9140625,605.9765625,700.0
0.0,0.016439,0.00097727,0.00082674,145.79,145.69,145.7,6.7178,4.8799,4.0809,3.3852,2.7628,2.2366,1.7815,1.3961,1.017,0.71145,0.47411,0.2986,0.17638,0.093192,0.041797,0.014389,0.00082674
