0.0078125,0.015625,4.484375,100.0078125,100.03125,100.0390625,400.0078125,400.0234375,600.0078125,600.015625,600.1875,600.3828125,600.5859375,600.8046875,601.0390625,601.296875,601.578125,601.890625,602.1953125,602.5390625,602.9296875,603.375,603.8828125,604.5,606.3359375,700.0
0.0,0.016439,0.00097727,0.00082674,145.79,145.69,145.7,98.7,98.692,6.7112,5.6025,4.5723,3.7014,2.9481,2.3103,1.7669,1.3188,0.95295,0.69427,0.48575,0.32379,0.20403,0.12062,0.063856,0.010157,0.00082674
