0.0,1000.0000000058302,1003.1166666725366,1003.8500000058792,1005.2416666725636,1006.158333339242,1008.0500000059327,1252.99166666947
-65.0,-71.438,-57.014,31.415,-58.592,-67.689,-71.044,-72.058
