1000.0078125,1001.0078125,1003.5703125,1013.2109375,1023.125,1041.9296875,1042.7421875,1043.625,1044.0,1044.8203125,1050.734375,1056.8046875,1067.359375,1092.2734375,1093.1015625,1093.9921875,1094.3984375,1095.3515625,1101.5390625,1108.90625,1123.8203125,1156.1171875,1156.9765625,1157.8515625,1158.25,1159.03125,1165.9453125,1169.8359375,1175.484375,1195.9296875,1237.9453125,1238.8359375,1239.7109375,1240.09375,1240.9140625,1245.6015625,1248.9140625,1254.328125,1263.046875,1292.0,1358.796875,1359.75,1360.6328125,1360.984375,1361.8359375,1366.7109375,1370.5546875,1377.3515625,1388.5859375,1424.3671875,1512.234375,1513.234375,1514.1171875,1514.5,1515.375,1520.125,1523.6171875,1529.7265625,1539.78125,1572.625,1652.9453125,1653.9375,1654.8046875,1655.1796875,1655.9453125,1660.8359375,1664.3515625,1670.625,1681.046875,1712.96875,1795.7890625,1796.78125,1797.6484375,1797.96875,1798.7421875,1803.78125,1807.4296875,1813.8125,1824.2265625,1858.578125,1940.4609375,1941.4453125,1942.296875,1943.1640625,1943.9609375,1949.9765625,1956.7265625,1973.5390625,2000.0
-69.657,-68.085,-66.406,-62.653,-60.29,-57.212,12.412,-63.043,-69.604,-71.298,-64.968,-62.107,-60.024,-57.203,12.183,-63.426,-69.818,-71.392,-64.777,-61.919,-59.694,-57.158,11.906,-62.857,-69.55,-71.234,-64.494,-62.838,-61.529,-59.293,-57.152,11.836,-62.7,-69.418,-71.188,-66.17,-63.958,-62.249,-60.862,-58.82,-57.064,11.482,-62.802,-69.079,-71.042,-65.89,-63.604,-61.852,-60.447,-58.592,-57.042,11.371,-62.831,-69.335,-71.115,-65.941,-63.752,-62.03,-60.651,-58.711,-57.114,11.557,-62.298,-69.144,-71.166,-66.017,-63.791,-62.03,-60.615,-58.74,-57.096,11.528,-62.393,-68.788,-71.139,-65.898,-63.673,-61.951,-60.571,-58.651,-57.113,11.518,-61.476,-70.918,-71.066,-64.741,-62.291,-60.143,-58.742
