0.0078125,100.015625,100.0390625,100.109375,100.140625,100.1796875,100.2265625,100.2578125,100.296875,100.3359375,100.40625,101.125,400.0078125,400.015625,400.0546875,400.1015625,400.1640625,400.21875,400.328125,700.0
0.0,2.4495e-06,8.4835,104.43,122.91,132.18,135.57,136.28,136.61,136.71,136.76,136.76,136.76,-9.1883,-3.6074,-0.88826,-0.13744,-0.026952,-0.0010553,1.0474e-07
