0.99609375,99.99609375,162.99609375,199.99609375,208.99609375,270.99609375,271.99609375,272.99609375,273.99609375,274.99609375,275.99609375,280.99609375,285.99609375,312.99609375,328.99609375,334.99609375,336.99609375,337.99609375,338.99609375,343.99609375,347.99609375,362.99609375,378.99609375,387.99609375,399.99609375,404.99609375,423.99609375,467.99609375,524.99609375,599.99609375
-65.197,-67.122,-63.796,-63.32,-62.075,-57.406,-57.013,27.642,-50.428,-69.65,-70.045,-63.758,-61.638,-58.964,-58.469,-57.302,-17.436,-67.594,-70.342,-64.542,-62.483,-60.227,-59.779,-58.722,-58.728,-60.063,-62.103,-64.924,-66.512,-67.447
