0.0,1000.0000000058302,1000.7416666725063,1002.4916666725286,1008.1750000059343,1016.5500000060409,1026.525000006099,1036.3000000059567,1046.491666672475,1057.016666672322,1067.9916666721622,1089.8000000051782,1114.1750000048235,1142.0000000044186,1174.6166666706106,1204.2416666701795,1239.3666666696683,1337.3833333349087,1999.999999991933,2000.9249999919195,2003.2749999918854,2010.6833333251109,2021.4999999916201,2034.1333333247696,2046.7499999912527,2060.183333324391,2074.4333333241834,2089.624999990629,2104.683333323743,2120.7583333235093,2156.499999989656,2198.391666655713,2249.991666654962
-65.0,-69.67,-69.476,-69.208,-68.571,-67.82,-67.053,-66.397,-65.8,-65.269,-64.795,-64.059,-63.484,-63.05,-62.736,-62.564,-62.442,-62.318,-62.342,-62.579,-62.915,-63.668,-64.52,-65.347,-66.043,-66.667,-67.221,-67.708,-68.105,-68.45,-68.994,-69.367,-69.6
