0.96875,13.96875,99.96875,103.96875,111.96875,155.96875,162.96875,170.96875,187.96875,199.96875,204.96875,205.96875,206.96875,207.96875,215.96875,222.96875,230.96875,247.96875,248.96875,249.96875,250.96875,258.96875,265.96875,274.96875,290.96875,291.96875,292.96875,293.96875,294.96875,301.96875,311.96875,314.96875,319.96875,329.96875,333.96875,334.96875,335.96875,336.96875,346.96875,361.96875,364.96875,370.96875,380.96875,381.96875,382.96875,383.96875,384.96875,390.96875,399.96875,401.96875,406.96875,499.96875,599.96875
-65.464,-66.818,-66.779,-64.598,-63.232,-61.84,-60.838,-62.117,-61.09,-62.577,-58.413,9.9841,-79.474,-81.743,-72.064,-66.93,-63.451,-58.566,30.044,-76.443,-81.727,-72.348,-67.192,-63.303,-59.034,-56.456,-22.812,-81.283,-81.523,-72.71,-64.38,-63.31,-63.461,-60.997,-58.296,22.861,-78.582,-81.637,-71.636,-61.45,-60.612,-61.522,-58.958,-55.792,-24.361,-81.242,-81.323,-74.175,-68.12,-69.67,-70.287,-67.301,-67.139
