1000.0078125,1119.546875,1236.9140625,1360.109375,1480.140625,1596.6484375,1730.7578125,1864.5703125,2000.0
-70.225,-70.263,-70.298,-70.33,-70.358,-70.382,-70.407,-70.427,-70.446
