1000.0078125,1014.4375,1030.3828125,1079.5,1087.078125,1087.8828125,1089.40625,1090.453125,1091.3203125,1092.546875,1107.4921875,1130.4453125,1152.0625,1191.03125,1198.640625,1199.484375,1201.0,1202.0625,1202.9375,1204.1640625,1220.265625,1244.6875,1268.125,1311.40625,1319.796875,1320.6640625,1322.171875,1323.265625,1324.078125,1325.2890625,1342.8515625,1369.7734375,1396.0703125,1446.375,1456.40625,1457.3203125,1458.8359375,1459.8984375,1460.7265625,1462.0,1481.5703125,1511.4296875,1541.6484375,1602.578125,1614.671875,1615.6171875,1617.1015625,1618.09375,1618.9375,1620.09375,1631.0078125,1642.125,1675.0078125,1709.6015625,1783.890625,1798.3125,1799.34375,1800.8203125,1801.7890625,1803.640625,1815.7734375,1828.4375,1863.6875,1896.1171875,1979.171875,2000.0
-72.346,-68.251,-64.885,-58.56,-56.723,25.118,-62.622,-73.53,-75.94,-76.753,-71.34,-66.011,-62.693,-58.501,-56.756,25.107,-62.403,-73.525,-75.95,-76.762,-71.107,-65.768,-62.53,-58.484,-56.712,25.002,-62.408,-73.704,-75.89,-76.768,-70.838,-65.434,-62.327,-58.513,-56.718,24.892,-62.409,-73.492,-75.854,-76.741,-70.454,-65.071,-62.133,-58.565,-56.72,24.832,-61.801,-73.11,-75.812,-76.794,-72.901,-70.097,-64.77,-62.004,-58.634,-56.765,24.788,-61.482,-72.823,-76.734,-72.63,-69.638,-64.472,-62.171,-59.071,-57.524
