0.0,1000.0078125,1003.9921875,1010.09375,1017.0,1029.6640625,1030.1796875,1031.4453125,1031.8359375,1032.875,1033.515625,1034.703125,1035.9921875,1040.8671875,1044.125,1049.046875,1055.9296875,1078.375,1183.40625,1184.2890625,1185.2265625,1187.3125,1188.515625,1190.3046875,1198.2734375,1209.6484375,1357.0390625,1357.609375,1358.0703125,1359.09375,1361.1875,1362.3984375,1364.2265625,1372.0390625,1383.1875,1525.4453125,1526.0078125,1526.46875,1527.5,1529.5625,1530.7578125,1532.59375,1540.3515625,1551.203125,1690.4609375,1691.015625,1691.4765625,1692.5078125,1694.5703125,1695.7578125,1697.546875,1705.375,1716.2734375,1852.7265625,1853.2578125,1853.7265625,1854.765625,1856.828125,1858.0625,1859.859375,1867.6484375,1878.171875,2013.6328125,2014.171875,2014.6328125,2015.6640625,2017.734375,2018.9296875,2020.71875,2028.546875,2039.2109375,2173.2421875,2173.78125,2174.234375,2175.25,2177.328125,2178.5234375,2180.3125,2188.046875,2198.34375,2331.515625,2332.03125,2332.484375,2333.5,2335.578125,2336.8125,2338.640625,2346.2734375,2356.7578125,2489.53125,2490.0546875,2490.515625,2491.546875,2493.609375,2494.7890625,2496.59375,2504.40625,2514.8359375,2647.375,2647.90625,2648.3671875,2649.3984375,2651.453125,2652.640625,2654.4453125,2662.1953125,2672.5703125,2805.046875,2805.578125,2806.0390625,2807.0703125,2809.125,2810.3125,2812.1171875,2819.8515625,2830.1640625,2962.3203125,2962.84375,2963.3046875,2964.34375,2966.1953125,2967.1015625,2968.4140625,2979.7265625,3000.0,3002.7578125,3007.734375,3015.5859375,3026.5625,3045.5546875,3073.125,3250.0
-65.0,-71.493,-66.136,-62.147,-60.071,-58.392,-45.908,-33.746,1.3015,-62.252,-71.467,-73.983,-73.028,-66.132,-63.225,-60.961,-59.695,-58.834,-58.306,-44.807,-39.312,-57.096,-60.079,-60.955,-59.467,-59.017,-58.346,-57.675,-45.471,-39.271,-57.143,-60.102,-60.955,-59.47,-59.017,-58.347,-57.68,-45.476,-39.246,-57.025,-60.047,-60.949,-59.473,-59.019,-58.348,-57.632,-45.411,-39.23,-57.021,-60.036,-60.948,-59.468,-59.015,-58.347,-57.686,-45.387,-39.223,-57.049,-60.106,-60.947,-59.463,-59.018,-58.347,-57.696,-45.494,-39.231,-57.028,-60.048,-60.946,-59.463,-59.015,-58.341,-57.656,-45.543,-39.265,-57.039,-60.049,-60.946,-59.473,-59.021,-58.339,-57.612,-45.484,-39.268,-57.064,-60.107,-60.947,-59.474,-59.018,-58.346,-57.676,-45.468,-39.236,-57.011,-60.022,-60.949,-59.463,-59.016,-58.347,-57.641,-45.424,-39.236,-56.992,-60.026,-60.949,-59.468,-59.018,-58.348,-57.642,-45.425,-39.23,-56.982,-60.023,-60.949,-59.47,-59.018,-58.347,-57.627,-45.404,-39.223,-56.039,-59.207,-60.743,-59.261,-58.88,-62.773,-65.706,-68.02,-69.747,-71.117,-71.719,-71.626
