0.0,1000.0000000058302,1000.1750000058324,1000.3666666725015,1000.5500000058372,1001.0500000058436,1001.7750000058528,1002.6333333391971,1003.6166666725429,1004.7416666725572,1006.0166666725735,1007.3666666725907,1008.8666666726098,1010.5333333392977,1012.3916666726547,1016.7583333393769,1022.5166666727836,1072.6416666720945,1132.550000004556,1999.999999991933,2000.041666658599,2000.1416666585976,2000.43333332526,2000.8749999919203,2001.4083333252458,2002.124999991902,2002.9333333252237,2003.8749999918766,2004.9166666585281,2006.0249999918453,2007.2583333251607,2010.1249999917857,2013.558333325069,2017.874999991673,2026.6916666582113,2060.1249999910583,2096.0583333238687,2249.991666654962
-65.0,-67.099,-66.727,-66.493,-66.325,-65.99,-65.643,-65.336,-65.066,-64.829,-64.624,-64.458,-64.318,-64.202,-64.11,-63.988,-63.937,-64.062,-64.098,-64.098,-64.257,-64.454,-64.805,-65.14,-65.429,-65.727,-65.989,-66.229,-66.436,-66.608,-66.759,-66.994,-67.148,-67.237,-67.27,-67.179,-67.144,-67.135
