0.0078125,0.015625,0.0234375,0.03125,0.0390625,0.046875,0.0546875,0.0625,0.0703125,0.078125,0.0859375,0.09375,0.1015625,0.109375,0.1171875,0.1328125,0.1484375,0.203125,0.3359375,100.0
0.0,3.3812e-12,3.3812e-12,1.6287e-12,7.9842e-13,3.9996e-13,2.0569e-13,1.0916e-13,6.0101e-14,3.4506e-14,2.0755e-14,1.3125e-14,8.7443e-15,6.1393e-15,4.5357e-15,2.8457e-15,2.0821e-15,1.3609e-15,1.2545e-15,1.2968e-15
