0.0,11.609375,34.671875,99.984375,102.9375,113.03125,135.09375,163.046875,178.5,187.28125,199.984375,201.171875,205.484375,205.890625,206.953125,207.859375,208.328125,209.390625,220.6875,249.671875,250.8125,251.125,252.015625,252.46875,253.453125,264.515625,295.890625,297.046875,297.34375,298.21875,299.375,300.5625,306.28125,313.375,320.484375,329.4375,335.359375,338.609375,339.84375,340.15625,341.4375,342.015625,343.015625,349.984375,356.8125,362.921875,369.578125,378.828125,387.234375,388.40625,388.71875,389.65625,390.234375,391.578125,399.984375,401.046875,404.390625,417.546875,449.984375,516.6875,599.984375
-65.005,-66.9,-68.508,-69.564,-67.715,-64.936,-61.696,-59.618,-60.549,-59.803,-61.106,-59.782,-58.109,-56.18,14.401,-59.679,-66.492,-68.955,-66.362,-57.937,-33.436,13.317,-58.999,-65.978,-68.601,-66.571,-57.936,-32.849,13.109,-58.087,-68.169,-68.711,-67.43,-64.541,-64.222,-61.869,-59.077,-58.314,-33.443,12.602,-65.368,-67.945,-69.047,-68.559,-66.339,-63.221,-63.105,-61.283,-58.133,-33.568,13.064,-60.259,-66.906,-69.146,-68.85,-70.585,-72.162,-74.934,-76.92,-73.129,-71.971
