0.0,1000.0000000058302,1000.6750120058401,1002.9916786725363,1003.5000120058761,1005.2750120058987,1018.99167867274,1020.9916786727655,1021.4083453394375,1022.3000120061155,1022.6666786727868,1023.7416786728005,1037.9916786726,1038.7416786725892,1040.9916786725564,1041.4916786725491,1042.7666786725306,1052.6750120057197,1156.9916786708684
-65.0,-70.911,-65.183,-58.088,-61.498,-63.797,-66.541,-54.919,27.153,-64.939,-72.472,-75.279,-76.552,-70.728,-64.63,-68.291,-69.893,-71.409,-71.805
