0.0,1000.0000000058302,1000.166666672499,1000.4916666725031,1000.6250000058382,1000.925000005842,1001.1666666725117,1001.4916666725159,1002.3750000058604,1006.5250000059133,1022.4916666727833,1052.616666672386,1089.4250000051836,1250.9916666694992
-65.0,-71.124,-72.932,-74.559,-73.328,-72.582,-72.33,-72.141,-71.919,-71.714,-71.434,-71.123,-70.971,-70.978
