0.0,0.0078125,0.015625,0.03125,0.046875,0.0625,0.0859375,0.125,0.1484375,0.1796875,0.234375,0.3125,0.4140625,0.59375,99.9921875,100.0,100.0078125,100.015625,100.03125,100.046875,100.0625,100.078125,100.09375,100.1015625,100.1171875,100.125,100.140625,100.1484375,100.1640625,100.171875,100.1875,100.203125,100.21875,100.2265625,100.2421875,100.25,100.265625,100.2890625,100.3125,100.34375,100.3828125,100.484375,100.78125,1600.0078125,1600.046875,1600.1015625,1600.3515625,1650.0078125,1650.0234375,1650.0390625,1650.0546875,1650.078125,1650.09375,1650.1171875,1650.140625,1650.15625,1650.171875,1650.1875,1650.203125,1650.21875,1650.234375,1650.25,1650.2734375,1650.2890625,1650.3125,1650.3359375,1650.359375,1650.375,1650.390625,1650.40625,1650.421875,1650.4375,1650.4609375,1650.5,1650.546875,1650.609375,1650.6796875,1650.7734375,1651.2109375,1749.9921875
0.0,0.14787,0.14787,0.13003,0.11517,0.1028,0.088,0.070799,0.063679,0.056769,0.049371,0.044426,0.042125,0.041241,0.041117,0.0,0.041117,1.5205,3.8517,5.5407,6.7645,7.6512,8.2936,8.5451,8.9413,9.0963,9.3407,9.4363,9.5871,9.646,9.739,9.8063,9.8551,9.8742,9.9043,9.9161,9.9346,9.9533,9.9649,9.9737,9.9791,9.9829,9.9835,9.9835,9.9768,9.9731,9.9713,9.9713,8.3119,6.9298,5.7787,4.4024,3.6736,2.8022,2.1399,1.7892,1.4971,1.2538,1.0511,0.88236,0.74178,0.6247,0.48471,0.41058,0.32196,0.25459,0.20338,0.17627,0.15368,0.13487,0.11921,0.10616,0.090556,0.072417,0.059202,0.049821,0.04494,0.042394,0.041125,0.041117
