0.0,0.0078125,0.1875,0.6171875,100.0,100.1484375,100.28125,100.3984375,100.5078125,100.875,399.9921875,400.0,400.0078125,400.2265625,400.40625,400.546875,400.8125,600.0,600.0234375,600.1640625,600.4765625,699.9921875
0.0,0.9907,0.37119,0.27611,0.27549,1485.5,1561.8,1566.3,1566.7,1566.7,1566.7,0.0,266.0,39.814,13.892,10.018,8.854,8.7667,1.7506,0.56003,0.28283,0.27549
