0.0,100.0,100.0703125,100.1328125,100.21875,100.265625,100.328125,100.3828125,100.4453125,100.5234375,100.5703125,100.6328125,100.6796875,100.7421875,100.8203125,100.9140625,101.171875,102.1015625,600.0,600.0078125,600.0625,600.1328125,600.171875,600.2265625,600.2890625,600.375,600.4453125,600.5390625,600.9609375,699.9921875
0.0,0.0,43.932,68.613,85.949,90.985,95.066,97.14,98.527,99.44,99.744,99.99,100.1,100.19,100.25,100.28,100.3,100.31,100.31,6.9618,3.5681,1.515,0.94177,0.48463,0.22753,0.081486,0.036092,0.013311,0.0027163,0.0026543
