1000.0078125,1004.5390625,1012.5546875,1021.3515625,1040.0,1043.2421875,1045.421875,1047.7734375,1049.6796875,1052.484375,1063.3046875,1066.15625,1067.5,1073.5625,1080.078125,1086.296875,1113.03125,1129.0078125,1146.6484375,1182.8203125,1188.6328125,1192.0234375,1194.5859375,1195.9296875,1198.0859375,1200.6015625,1210.171875,1212.921875,1213.9609375,1218.703125,1224.9140625,1232.6171875,1259.1171875,1275.890625,1294.0625,1333.109375,1338.984375,1342.6875,1345.4296875,1346.84375,1349.0546875,1351.5390625,1361.0390625,1363.7265625,1364.609375,1368.0390625,1375.3984375,1382.703125,1410.390625,1427.171875,1445.8671875,1486.09375,1491.9140625,1495.7109375,1498.515625,1499.890625,1502.0859375,1504.4609375,1513.7734375,1516.5,1517.2265625,1519.5234375,1527.2890625,1534.6484375,1564.046875,1580.671875,1599.984375,1640.0390625,1646.0703125,1650.0234375,1652.921875,1654.3359375,1656.5625,1658.9140625,1668.3203125,1670.8359375,1671.40625,1672.734375,1680.4765625,1689.0390625,1717.8671875,1734.8828125,1754.453125,1796.078125,1805.5625,1808.421875,1809.875,1812.09375,1814.5859375,1823.9375,1826.3046875,1826.828125,1827.921875,1836.265625,1844.453125,1873.3828125,1890.7421875,1910.5390625,1952.125,1958.2734375,1962.203125,1965.078125,1966.4921875,1968.6875,1971.1640625,1980.453125,1982.8515625,1984.21875,1991.59375,2000.0,2001.421875,2004.765625,2036.09375,2063.828125,2112.6796875,2250.0
-66.827,-58.661,-50.645,-45.42,-37.978,-35.502,-32.077,-15.886,54.354,46.525,-7.5793,-81.449,-83.521,-85.179,-84.584,-81.854,-60.278,-51.098,-45.494,-38.737,-36.609,-34.022,-28.68,-18.655,52.863,43.943,-8.7252,-81.927,-84.223,-85.457,-85.08,-81.747,-60.346,-50.958,-45.485,-38.786,-36.839,-34.278,-29.026,-19.213,52.82,43.872,-8.9763,-82.485,-84.88,-85.798,-85.33,-82.186,-60.015,-50.772,-45.341,-38.719,-36.826,-34.27,-28.87,-19.123,52.791,44.416,-6.7819,-81.027,-85.132,-86.078,-85.76,-82.754,-59.466,-50.544,-45.139,-38.786,-36.93,-34.399,-29.066,-19.44,52.771,44.454,-7.7729,-80.124,-85.097,-86.329,-86.179,-82.795,-59.819,-50.568,-45.136,-38.647,-34.39,-29.178,-19.37,52.752,43.676,-8.7713,-79.994,-85.266,-86.664,-86.241,-82.839,-59.749,-50.438,-45.048,-38.723,-36.85,-34.318,-28.989,-19.224,52.733,43.765,-8.259,-79.973,-86.914,-86.622,-83.411,-85.621,-85.674,-73.622,-69.254,-67.763,-67.158
