0.998046875,3.998046875,6.998046875,24.998046875,42.998046875,62.998046875,99.998046875,101.998046875,104.998046875,116.998046875,141.998046875,149.998046875,151.998046875,155.998046875,160.998046875,161.998046875,162.998046875,163.998046875,166.998046875,169.998046875,178.998046875,183.998046875,185.998046875,187.998046875,191.998046875,194.998046875,199.998046875,200.998046875,202.998046875,203.998046875,204.998046875,205.998046875,208.998046875,210.998046875,214.998046875,254.998046875,256.998046875,257.998046875,258.998046875,259.998046875,260.998046875,262.998046875,264.998046875,267.998046875,299.998046875,301.998046875,305.998046875,307.998046875,308.998046875,309.998046875,310.998046875,311.998046875,312.998046875,313.998046875,317.998046875,319.998046875,323.998046875,328.998046875,334.998046875,336.998046875,341.998046875,343.998046875,347.998046875,349.998046875,350.998046875,351.998046875,355.998046875,358.998046875,359.998046875,360.998046875,361.998046875,362.998046875,363.998046875,364.998046875,367.998046875,369.998046875,373.998046875,378.998046875,383.998046875,385.998046875,392.998046875,394.998046875,397.998046875,399.998046875,400.998046875,401.998046875,403.998046875,406.998046875,413.998046875,449.998046875,451.998046875,457.998046875,500.998046875,599.998046875
-63.826,-62.038,-61.769,-69.745,-73.539,-75.029,-75.994,-63.688,-58.543,-60.61,-61.959,-62.146,-61.351,-61.837,-56.923,-52.335,-57.961,-55.971,-66.788,-72.087,-71.195,-66.404,-65.589,-66.638,-70.872,-71.898,-71.253,-61.263,-56.745,-46.095,-60.121,-55.109,-59.958,-61.028,-61.278,-56.5,-55.202,-51.573,-54.754,-54.342,-58.027,-61.187,-62.227,-62.427,-58.651,-56.839,-57.267,-53.481,-44.427,-52.797,-41.592,-60.23,-61.213,-60.696,-69.062,-69.311,-65.17,-64.469,-56.331,-57.597,-65.659,-66.792,-64.99,-65.373,-60.446,-59.466,-59.405,-54.35,8.1445,-57.334,-49.717,10.863,-65.061,-63.497,-69.242,-69.78,-65.855,-65.113,-57.578,-57.208,-66.939,-67.005,-65.384,-66.079,-79.629,-83.558,-87.468,-89.762,-90.73,-89.826,-87.437,-85.914,-83.052,-81.295
