0.0078125,0.578125,2.4453125,7.4140625,12.234375,17.1640625,22.265625,27.40625,32.7421875,38.8359375,50.984375,65.875,82.953125,103.46875,127.234375,161.375,1000.0
-65.004,-65.096,-65.289,-65.745,-66.125,-66.461,-66.758,-67.014,-67.241,-67.457,-67.783,-68.044,-68.223,-68.337,-68.4,-68.434,-68.862
