0.0078125,20.0,20.0078125,20.015625,20.0234375,20.03125,20.0390625,20.046875,20.0546875,20.0625,20.0703125,20.078125,20.0859375,20.09375,20.1015625,20.109375,20.1171875,20.125,20.1328125,20.140625,20.1484375,20.1640625,20.171875,20.1796875,20.1953125,20.2109375,20.2265625,20.265625,20.328125,20.4765625,30.0,30.0078125,30.015625,30.0234375,30.03125,30.0546875,80.0
3.3674e-06,1.4781e-07,3.3515,3.7153,3.7153,3.2101,2.3429,1.9736,1.3975,0.98363,0.78826,0.63277,0.50812,0.32774,0.26253,0.21103,0.16994,0.10936,0.087584,0.07003,0.059152,0.033888,0.02356,0.02144,0.011017,0.0085598,0.0047073,0.0015648,0.00024039,3.0855e-06,5.2911e-09,0.035297,0.0064531,0.0011962,6.6204e-05,2.1934e-06,1.3848e-07
