0.0,1000.0000000058302,1002.9333333392009,1003.3500000058729,1004.5333333392213,1005.1583333392292,1006.6250000059146,1014.4750000060145,1044.800000005833,1071.366666672113,1252.99166666947
-65.0,-71.323,-53.595,27.43,-69.436,-77.871,-80.514,-79.875,-74.109,-72.094,-71.68
