0.0,1000.0000000058302,1000.5500000058372,1001.741666672519,1007.3000000059232,1017.4166666727186,1028.2500000060738,1037.7416666726024,1047.550000005793,1057.7416666723113,1068.3666666721567,1089.90833333851,1114.0500000048253,1141.6500000044236,1174.0500000039522,1203.675000003521,1238.8750000030088,1337.116666668246,1999.999999991933,2000.2499999919294,2000.749999991922,2002.4083333252313,2011.158333325104,2023.0583333249308,2036.0166666580756,2048.249999991231,2061.1833333243762,2074.999999990842,2089.6833333239615,2104.524999990412,2120.391666656848,2155.874999989665,2197.7749999890552,2249.991666654962
-65.0,-70.242,-70.059,-69.867,-69.293,-68.419,-67.606,-66.986,-66.427,-65.924,-65.477,-64.767,-64.213,-63.794,-63.49,-63.322,-63.204,-63.084,-63.11,-63.227,-63.345,-63.58,-64.405,-65.328,-66.168,-66.834,-67.427,-67.954,-68.416,-68.797,-69.126,-69.643,-69.991,-70.205
