0.0,1000.0000000058302,1000.1750000058324,1000.4916666725031,1000.6250000058382,1000.8916666725082,1001.3000000058468,1001.9166666725213,1002.7416666725318,1003.8666666725461,1008.7416666726082,1054.1750000056966,1107.7416666715837,1168.8000000040286,1250.9916666694992
-65.0,-70.422,-72.208,-74.088,-73.147,-72.47,-71.998,-71.673,-71.483,-71.372,-71.239,-70.826,-70.538,-70.379,-70.306
