0.0078125,0.015625,100.0078125,100.015625,100.0234375,400.0078125,400.015625,400.0234375,600.0078125,600.015625,600.0234375,700.0
0.0,6.6999e-05,6.6999e-05,0.0015668,0.001567,0.001567,0.00042714,0.000427,0.000427,6.7045e-05,6.6999e-05,6.6999e-05
