0.0078125,8.359375,24.4921875,38.5078125,52.6875,64.6171875,76.3828125,88.1953125,100.0,100.0078125,100.0390625,100.1875,100.1953125,100.2109375,101.09375,101.1015625,101.1171875,102.0,102.0078125,102.0234375,102.7734375,103.5234375,103.53125,103.546875,104.296875,105.0390625,105.046875,105.0625,105.921875,106.7578125,107.5859375,107.59375,107.609375,108.2578125,108.90625,109.625,110.3359375,111.140625,111.9453125,111.9609375,111.96875,112.8046875,113.6328125,114.375,115.109375,116.3046875,116.3203125,116.328125,117.5,118.3671875,119.3984375,120.6640625,120.671875,120.6875,121.6953125,122.4921875,123.28125,125.0390625,125.046875,125.9765625,126.90625,127.75,128.6015625,129.3984375,130.5390625,131.4609375,132.390625,133.7578125,135.1484375,136.296875,137.2578125,138.21875,139.1171875,140.296875,141.5234375,142.46875,143.4921875,144.5234375,145.546875,146.8359375,148.828125,149.9140625,151.0078125,153.375,155.71875,157.9765625,160.2578125,162.609375,164.390625,165.9296875,167.2734375,169.8203125,172.4609375,175.390625,177.671875,180.375,183.1640625,186.3984375,188.9140625,192.0546875,195.328125,198.265625,201.6171875,204.90625,208.421875,212.1484375,215.9453125,219.421875,223.3359375,227.4140625,231.7421875,236.265625,239.3046875,243.65625,248.2109375,253.109375,257.890625,263.3515625,269.953125,280.2578125,297.90625,310.78125,325.859375,358.5546875,386.6796875,419.7421875,469.484375,779.125,969.6796875,1021.828125,1105.7890625,1188.015625,1285.921875,1368.4296875,1451.2578125,1550.1015625,1702.6484375,1799.4375,1890.4296875,2100.0,2101.296875,2105.90625,2110.4921875,2114.4765625,2118.421875,2122.9375,2126.734375,2130.0
1.3962,1.3447,1.2519,1.1747,1.1001,1.0414,0.98644,0.93418,0.88488,0.88947,0.89199,0.9258,0.92935,0.93109,1.1277,1.1312,1.1329,1.3251,1.3285,1.3301,1.4903,1.6485,1.6517,1.6534,1.8086,1.9597,1.9628,1.9644,2.1357,2.299,2.4575,2.4605,2.462,2.584,2.7041,2.835,2.9622,3.1033,3.2414,3.2454,3.2454,3.3865,3.5232,3.6433,3.7599,3.9447,3.9482,3.9482,4.1248,4.2521,4.3998,4.5755,4.5777,4.5787,4.7152,4.8206,4.9228,5.1438,5.1438,5.2567,5.367,5.4647,5.5611,5.6501,5.773,5.8705,5.9663,6.1037,6.2376,6.3454,6.4331,6.5187,6.5968,6.6972,6.7973,6.8728,6.9524,7.0306,7.1061,7.199,7.3353,7.407,7.4773,7.6233,7.7581,7.8809,7.9979,8.1119,8.1943,8.2616,8.3186,8.4215,8.5217,8.6265,8.7015,8.7853,8.8659,8.953,9.0155,9.0886,9.1594,9.2184,9.2802,9.336,9.3912,9.4443,9.4939,9.5358,9.578,9.618,9.6566,9.6934,9.7149,9.7428,9.7686,9.7932,9.8144,9.8363,9.8603,9.8888,9.9296,9.947,9.9603,9.978,9.9886,9.9948,10.0,9.9992,9.9994,10.001,9.9991,10.0,9.9988,10.0,9.9993,10.001,9.9994,10.001,9.9989,9.9999,9.9391,9.7278,9.5247,9.3503,9.1798,8.9868,8.8289,8.6948
