0.0,100.0078125,100.3125,100.6015625,100.875,101.125,102.15625,399.9921875,400.0,400.0078125,400.4296875,400.9765625,401.765625,402.359375,402.765625,403.3046875,403.703125,404.234375,406.3984375,600.0,600.0078125,600.5625,601.4140625,604.109375,699.9921875
0.0,0.081452,1485.7,1551.7,1555.1,1555.3,1555.3,1555.3,0.0,828.67,392.62,159.24,61.238,42.461,37.68,35.072,34.303,33.876,33.639,33.635,2.6646,0.90541,0.17519,0.0043839,0.003483
