0.0078125,0.3984375,0.890625,1.5703125,2.6796875,100.0,100.125,100.34375,100.5234375,100.65625,100.8125,101.015625,101.1875,101.390625,101.5703125,101.7421875,101.8828125,102.0703125,102.1875,102.3125,102.546875,102.671875,102.9609375,103.3046875,103.6640625,104.125,104.7109375,107.7265625,600.0,600.0078125,600.1484375,600.2734375,600.4296875,600.59375,600.8125,601.0078125,601.2578125,601.515625,601.703125,601.8984375,602.125,602.40625,602.703125,603.0859375,604.2109375,700.0
0.3941,0.24492,0.16309,0.12535,0.11312,0.11151,39.929,87.347,112.73,127.35,140.43,152.56,159.73,165.68,169.33,171.84,173.35,174.84,175.54,176.12,176.91,177.21,177.68,177.99,178.15,178.25,178.3,178.32,178.32,17.595,13.297,10.608,7.8729,5.7647,3.8164,2.652,1.6789,1.064,0.77459,0.56619,0.40502,0.282,0.2076,0.15738,0.11674,0.11151
