0.0,100.0,100.2265625,100.4296875,100.625,100.8046875,101.453125,399.9921875,400.0078125,400.421875,400.96875,401.75,402.34375,403.2890625,406.453125,699.9921875
0.0,0.034835,1488.6,1561.3,1565.7,1566.0,1566.0,1566.0,-130.91,-59.344,-20.461,-4.4771,-1.417,-0.23538,-0.013101,0.034835
