0.0078125,100.0078125,100.109375,100.171875,100.2578125,100.34375,100.40625,100.484375,100.5703125,100.625,100.6953125,100.890625,101.6640625,400.0078125,400.015625,400.1640625,400.3359375,400.5234375,400.734375,400.9765625,401.1171875,401.265625,401.4296875,401.6171875,401.828125,402.0703125,402.4765625,403.0234375,403.796875,405.328125,700.0
0.0,0.0011146,108.82,134.87,149.16,153.97,155.3,155.99,156.26,156.33,156.37,156.39,156.4,156.4,14.69,10.989,7.8644,5.4599,3.6221,2.2618,1.721,1.2902,0.9386,0.65293,0.43458,0.27297,0.12637,0.046722,0.014116,0.0052979,0.0011146
