0.0,1000.0000000058302,1000.4916666725031,1000.6750000058388,1000.8750000058413,1001.1750000058452,1002.1750000058579,1004.3666666725525,1029.8000000060513,1060.9250000055983,1095.3000000050981,1135.1166666711854,1250.9916666694992
-65.0,-72.332,-75.449,-74.748,-74.529,-74.37,-74.18,-74.045,-73.475,-72.985,-72.635,-72.407,-72.225
