0.9375,99.9375,100.9375,149.9375,150.9375,154.9375,155.9375,156.9375,159.9375,160.9375,161.9375,162.9375,165.9375,166.9375,167.9375,168.9375,172.9375,173.9375,176.9375,178.9375,179.9375,182.9375,183.9375,184.9375,185.9375,186.9375,189.9375,191.9375,193.9375,196.9375,197.9375,199.9375,200.9375,299.9375,300.9375,301.9375,303.9375,304.9375,305.9375,306.9375,308.9375,309.9375,310.9375,311.9375,312.9375,313.9375,315.9375,316.9375,317.9375,318.9375,319.9375,321.9375,322.9375,323.9375,326.9375,327.9375,328.9375,329.9375,332.9375,333.9375,334.9375,335.9375,336.9375,339.9375,340.9375,341.9375,342.9375,343.9375,346.9375,347.9375,348.9375,349.9375,350.9375,351.9375,353.9375,354.9375,355.9375,356.9375,358.9375,359.9375,360.9375,361.9375,362.9375,363.9375,365.9375,366.9375,367.9375,368.9375,369.9375,371.9375,372.9375,373.9375,376.9375,377.9375,378.9375,379.9375,382.9375,383.9375,384.9375,385.9375,386.9375,389.9375,390.9375,391.9375,392.9375,393.9375,396.9375,397.9375,398.9375,399.9375,400.9375,449.9375,450.9375,499.9375,599.9375
0.0,0.0,0.032043,0.032043,0.034557,0.032297,0.033249,0.03533,0.043615,0.044615,0.043808,0.041196,0.028473,0.025386,0.023887,0.024016,0.030607,0.03099,0.029142,0.03021,0.032251,0.040493,0.042037,0.042229,0.040972,0.038443,0.027808,0.023157,0.022639,0.025512,0.025742,0.023477,0.064087,0.064087,0.069114,0.068232,0.064832,0.064594,0.066498,0.070659,0.082477,0.087229,0.089229,0.087616,0.082392,0.074454,0.056947,0.050771,0.047774,0.048032,0.050807,0.058657,0.061213,0.06198,0.058285,0.058358,0.060419,0.064503,0.080986,0.084073,0.084458,0.081943,0.076886,0.055615,0.049972,0.046313,0.044829,0.045278,0.051025,0.051484,0.050147,0.046954,0.069114,0.068232,0.064832,0.064594,0.066498,0.070659,0.082477,0.087229,0.089229,0.087616,0.082392,0.074454,0.056947,0.050771,0.047774,0.048032,0.050807,0.058657,0.061213,0.06198,0.058285,0.058358,0.060419,0.064503,0.080986,0.084073,0.084458,0.081943,0.076886,0.055615,0.049972,0.046313,0.044829,0.045278,0.051025,0.051484,0.050147,0.046954,-0.010681,-0.010681,-0.0038282,-2.4399e-06,0.0
